::1 - - [20/Mar/2024:03:34:31 +0000] "GET /uploads/rooms/room-1-1710905671789.jpeg HTTP/1.1" 200 84541 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:31 +0000] "GET /uploads/rooms/details-2-1710905671786.jpeg HTTP/1.1" 200 104093 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [20/Mar/2024:03:34:37 +0000] "GET /api/v1/all-rooms-list HTTP/1.1" 200 3787 "-" "axios/1.6.3"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/room-6-1710740004754.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/room-1-1710753455431.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/details-4-1710753494759.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/details-2-1710748549750.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/room-5-1710821095823.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:34:38 +0000] "GET /uploads/rooms/details-2-1710905671786.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:31 +0000] "OPTIONS /api/v1/create-room HTTP/1.1" 200 0 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:31 +0000] "POST /api/v1/create-room HTTP/1.1" 201 708 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:31 +0000] "OPTIONS /api/v1/all-rooms-list?keyword=&limit=10&page=1&sort=asce HTTP/1.1" 200 0 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:31 +0000] "GET /api/v1/all-rooms-list?keyword=&limit=10&page=1&sort=asce HTTP/1.1" 200 4326 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:31 +0000] "GET /uploads/rooms/details-3-1710905731202.jpeg HTTP/1.1" 200 66367 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [20/Mar/2024:03:35:34 +0000] "GET /api/v1/all-rooms-list HTTP/1.1" 200 4329 "-" "axios/1.6.3"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/room-6-1710740004754.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/room-1-1710753455431.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/details-4-1710753494759.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/details-2-1710748549750.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/room-5-1710821095823.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/details-2-1710905671786.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:35:34 +0000] "GET /uploads/rooms/details-3-1710905731202.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:25 +0000] "OPTIONS /api/v1/create-room HTTP/1.1" 200 0 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:25 +0000] "POST /api/v1/create-room HTTP/1.1" 201 686 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:25 +0000] "OPTIONS /api/v1/all-rooms-list?keyword=&limit=10&page=1&sort=asce HTTP/1.1" 200 0 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:25 +0000] "GET /api/v1/all-rooms-list?keyword=&limit=10&page=1&sort=asce HTTP/1.1" 200 4846 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:25 +0000] "GET /uploads/rooms/room-7-1710905785659.jpeg HTTP/1.1" 200 126842 "http://localhost:3001/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [20/Mar/2024:03:36:37 +0000] "GET /api/v1/all-rooms-list HTTP/1.1" 200 4849 "-" "axios/1.6.3"
::1 - - [20/Mar/2024:03:36:37 +0000] "GET /uploads/rooms/room-6-1710740004754.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:37 +0000] "GET /uploads/rooms/room-1-1710753455431.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
::1 - - [20/Mar/2024:03:36:37 +0000] "GET /uploads/rooms/details-4-1710753494759.jpeg HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
